                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    1067                  2.3574682737133458E+004                  1.0000098844702141E+000                 -2.8465828643031575E-005                 -3.0884517793862707E+000                  9.9999999264170425E-001                  9.9999996733447649E-001                  4.4730712548988123E+000                 -1.3714510009808963E+001                  4.4658597460174256E+000                  5.1482118624959110E+000                  1.0302361744174277E+001                  7.4780787210523236E+000                  7.5285098625808704E+000                  2.4671805607374274E+001                  3.4997329672820922E+002                  5.1944610294188934E+001                 -2.8214262190305552E+000                  4.4730712328549922E+000                 -1.3714510009808963E+001 
                                    1068                  2.3574683551835402E+004                  1.0000098629053038E+000                 -2.6469692918353562E-005                 -3.0890012492548404E+000                  9.9999999264108586E-001                  9.9999996798958291E-001                  4.4731017100299120E+000                 -1.3715017768994409E+001                  4.4658016626990014E+000                  5.1478406453721970E+000                  1.0303075136762493E+001                  7.4780787204562289E+000                  7.5285098614243964E+000                  2.4671805605752201E+001                  3.4997329678521851E+002                  5.1944610319379912E+001                 -2.8229141873346841E+000                  4.4731016880630294E+000                 -1.3715017768994409E+001 
                                    1069                  2.3574684356740057E+004                  1.0000098407662441E+000                 -2.7505195162329817E-005                 -3.0942555609200308E+000                  9.9997323321511711E-001                  9.9997309848966387E-001                  4.4731178428535978E+000                 -1.3715553374163658E+001                  4.4660786676850348E+000                  5.1482324818530802E+000                  1.0302429966293744E+001                  7.4780787198513305E+000                  7.5285098602507858E+000                  2.4671805604106090E+001                  3.4997329684305043E+002                  5.1944610344940855E+001                 -2.8243850815775899E+000                  4.4731178209618019E+000                 -1.3715553374163658E+001 
                                    1070                  2.3574685156904787E+004                  1.0000098185314856E+000                 -2.7787726601349309E-005                 -3.0968205969913405E+000                  9.9999999273173823E-001                  9.9999996798192614E-001                  4.4731288571057384E+000                 -1.3716092865263445E+001                  4.4662420706310488E+000                  5.1488227562412217E+000                  1.0301331118990467E+001                  7.4780787192456666E+000                  7.5285098590756796E+000                  2.4671805602457880E+001                  3.4997329690095160E+002                  5.1944610370533546E+001                 -2.8258452095607249E+000                  4.4731288352879739E+000                 -1.3716092865263445E+001 
                                    1071                  2.3574685959449125E+004                  1.0000097966482089E+000                 -2.7267374269541169E-005                 -3.0955309634568229E+000                  9.9999999288646702E-001                  9.9999996805740854E-001                  4.4731472206886762E+000                 -1.3716604648965435E+001                  4.4663523430250915E+000                  5.1490836796687764E+000                  1.0300864408332380E+001                  7.4780787186469970E+000                  7.5285098579141740E+000                  2.4671805600828755E+001                  3.4997329695819280E+002                  5.1944610395831731E+001                 -2.8273033362867777E+000                  4.4731471989449609E+000                 -1.3716604648965435E+001 
                                    1072                  2.3574686760133620E+004                  1.0000097759847695E+000                 -2.5807218060352099E-005                 -3.0965385812830468E+000                  9.9999999284183616E-001                  9.9999996771975563E-001                  4.4731898572173785E+000                 -1.3717035925488249E+001                  4.4664829917273039E+000                  5.1484618476160016E+000                  1.0302173396789033E+001                  7.4780787180760653E+000                  7.5285098568065631E+000                  2.4671805599275224E+001                  3.4997329701281240E+002                  5.1944610419960959E+001                 -2.8287463398147912E+000                  4.4731898355479167E+000                 -1.3717035925488249E+001 
                                    1073                  2.3574687562013569E+004                  1.0000097537109536E+000                 -2.7776995556213117E-005                 -3.0958906463426068E+000                  9.9997325290449623E-001                  9.9997318554176384E-001                  4.4732032010437104E+000                 -1.3717546945839434E+001                  4.4668113701392036E+000                  5.1494878028706044E+000                  1.0300285675485778E+001                  7.4780787174729300E+000                  7.5285098556363721E+000                  2.4671805597633906E+001                  3.4997329707047550E+002                  5.1944610445447381E+001                 -2.8301973182265470E+000                  4.4732031794471885E+000                 -1.3717546945839434E+001 
                                    1074                  2.3574688371290496E+004                  1.0000097308773488E+000                 -2.8214822746927090E-005                 -3.0919028403773163E+000                  9.9999999270393813E-001                  9.9999996862835949E-001                  4.4732056368549893E+000                 -1.3718087193209715E+001                  4.4668676195852477E+000                  5.1505285861453904E+000                  1.0298232233659229E+001                  7.4780787168536067E+000                  7.5285098544347449E+000                  2.4671805595948506E+001                  3.4997329712967394E+002                  5.1944610471616237E+001                 -2.8316654235005898E+000                  4.4732056153314712E+000                 -1.3718087193209715E+001 
                                    1075                  2.3574689189048400E+004                  1.0000097093927702E+000                 -2.6272541408182719E-005                 -3.0873752506689023E+000                  9.9999999287746077E-001                  9.9999996907111299E-001                  4.4732387551654185E+000                 -1.3718534865472016E+001                  4.4669346325058790E+000                  5.1501534263622979E+000                  1.0299016059685730E+001                  7.4780787162622762E+000                  7.5285098532875372E+000                  2.4671805594339435E+001                  3.4997329718623592E+002                  5.1944610496606778E+001                 -2.8331311298584532E+000                  4.4732387337160535E+000                 -1.3718534865472016E+001 
                                    1076                  2.3574689999498496E+004                  1.0000096881973555E+000                 -2.6152646336802756E-005                 -3.0912737229556275E+000                  9.9999999268998396E-001                  9.9999996867781127E-001                  4.4732748518239625E+000                 -1.3718961666506923E+001                  4.4670397450290524E+000                  5.1502344176498580E+000                  1.0298906633372196E+001                  7.4780787156797128E+000                  7.5285098521573470E+000                  2.4671805592754222E+001                  3.4997329724196311E+002                  5.1944610521227141E+001                 -2.8345809466473519E+000                  4.4732748304478598E+000                 -1.3718961666506923E+001 
                                    1077                  2.3574690800004471E+004                  1.0000096659181046E+000                 -2.7831461321108743E-005                 -3.0966354209429827E+000                  9.9999999280958696E-001                  9.9999996877708475E-001                  4.4732846762177791E+000                 -1.3719452100084530E+001                  4.4673465616669805E+000                  5.1512811851666260E+000                  1.0296966506657624E+001                  7.4780787150751138E+000                  7.5285098509843102E+000                  2.4671805591108921E+001                  3.4997329729976292E+002                  5.1944610546774634E+001                 -2.8360162410617678E+000                  4.4732846549126881E+000                 -1.3719452100084530E+001 
                                    1078                  2.3574691602178649E+004                  1.0000096454461855E+000                 -2.5520541110134161E-005                 -3.0957313206934356E+000                  9.9999999310604515E-001                  9.9999996966886329E-001                  4.4733285662081768E+000                 -1.3719835228716862E+001                  4.4672808145458962E+000                  5.1506567184690439E+000                  1.0298182566492246E+001                  7.4780787145084364E+000                  7.5285098498849701E+000                  2.4671805589566990E+001                  3.4997329735398239E+002                  5.1944610570725210E+001                 -2.8374399409253312E+000                  4.4733285449749589E+000                 -1.3719835228716862E+001 
                                    1079                  2.3574692402370718E+004                  1.0000096253757182E+000                 -2.5082062271476754E-005                 -3.0968057576916435E+000                  9.9999999305213660E-001                  9.9999996921780387E-001                  4.4733839565692239E+000                 -1.3720175818491505E+001                  4.4675617263519998E+000                  5.1503429725616119E+000                  1.0298950514210164E+001                  7.4780787139557008E+000                  7.5285098488127220E+000                  2.4671805588063044E+001                  3.4997329740688360E+002                  5.1944610594088061E+001                 -2.8388522120885491E+000                  4.4733839354076412E+000                 -1.3720175818491505E+001 
                                    1080                  2.3574693201562204E+004                  1.0000096033780737E+000                 -2.7524873235456007E-005                 -3.0973491511853126E+000                  9.9999999277355389E-001                  9.9999996936090274E-001                  4.4734001184693399E+000                 -1.3720624058156028E+001                  4.4679828416143854E+000                  5.1514641142539057E+000                  1.0296918788456766E+001                  7.4780787133609516E+000                  7.5285098476588246E+000                  2.4671805586444584E+001                  3.4997329746375175E+002                  5.1944610619220704E+001                 -2.8402718433961343E+000                  4.4734000973776027E+000                 -1.3720624058156028E+001 
                                    1081                  2.3574694006874881E+004                  1.0000095833413616E+000                 -2.4880661334033074E-005                 -3.0940354638814838E+000                  9.9999999320866773E-001                  9.9999996961860249E-001                  4.4734574374992695E+000                 -1.3720946172272555E+001                  4.4678526488968853E+000                  5.1510254268181690E+000                  1.0297731066969490E+001                  7.4780787128071839E+000                  7.5285098465845817E+000                  2.4671805584937850E+001                  3.4997329751675500E+002                  5.1944610642627445E+001                 -2.8416847161116174E+000                  4.4734574164788112E+000                 -1.3720946172272555E+001 
                                    1082                  2.3574694812630361E+004                  1.0000095611035544E+000                 -2.7598704014365091E-005                 -3.0937967311754022E+000                  9.9999999311937304E-001                  9.9999996905670863E-001                  4.4734715186001823E+000                 -1.3721389378851772E+001                  4.4682619409271078E+000                  5.1522318543863186E+000                  1.0295522857848304E+001                  7.4780787122073287E+000                  7.5285098454207793E+000                  2.4671805583305503E+001                  3.4997329757411183E+002                  5.1944610667975823E+001                 -2.8431087166430835E+000                  4.4734714976492143E+000                 -1.3721389378851772E+001 
                                    1083                  2.3574695618985606E+004                  1.0000095388539210E+000                 -2.7592843017978551E-005                 -3.0934735849247721E+000                  9.9999999297717435E-001                  9.9999997006253205E-001                  4.4734823976496907E+000                 -1.3721838928990435E+001                  4.4681908962979691E+000                  5.1532639866066798E+000                  1.0293423071093009E+001                  7.4780787116000988E+000                  7.5285098442426426E+000                  2.4671805581653050E+001                  3.4997329763216482E+002                  5.1944610693635170E+001                 -2.8445292687093562E+000                  4.4734823767676639E+000                 -1.3721838928990435E+001 
                                    1084                  2.3574696436494880E+004                  1.0000095166707568E+000                 -2.7135061207571062E-005                 -3.0875073115281237E+000                  9.9999999322770483E-001                  9.9999997011423136E-001                  4.4734968370121848E+000                 -1.3722273333118194E+001                  4.4683491403649533E+000                  5.1536774841773179E+000                  1.0292675197985226E+001                  7.4780787109933406E+000                  7.5285098430654500E+000                  2.4671805580001919E+001                  3.4997329769018296E+002                  5.1944610719275303E+001                 -2.8459648563958417E+000                  4.4734968161997619E+000                 -1.3722273333118194E+001 
                                    1085                  2.3574697253187849E+004                  1.0000094949511567E+000                 -2.6594572270500928E-005                 -3.0879411836069206E+000                  9.9999999339742973E-001                  9.9999997054260326E-001                  4.4735195752293997E+000                 -1.3722676072783715E+001                  4.4683191373344071E+000                  5.1539821533315981E+000                  1.0292050858161394E+001                  7.4780787103969208E+000                  7.5285098419083472E+000                  2.4671805578378958E+001                  3.4997329774722465E+002                  5.1944610744480094E+001                 -2.8473919889879502E+000                  4.4735195544863435E+000                 -1.3722676072783715E+001 
                                    1086                  2.3574698065091601E+004                  1.0000094750689190E+000                 -2.4488416601808779E-005                 -3.0904954503301858E+000                  9.9999999318536581E-001                  9.9999997079490033E-001                  4.4735792141184394E+000                 -1.3722960187459512E+001                  4.4683929034160501E+000                  5.1532879626568304E+000                  1.0293476122551750E+001                  7.4780787098436372E+000                  7.5285098408350599E+000                  2.4671805576873567E+001                  3.4997329780018708E+002                  5.1944610767867161E+001                 -2.8487944144835904E+000                  4.4735791934450972E+000                 -1.3722960187459512E+001 
                                    1087                  2.3574698878271094E+004                  1.0000094546528731E+000                 -2.5106444888732004E-005                 -3.0898135829951952E+000                  9.9999999327199773E-001                  9.9999997018331388E-001                  4.4736308380060841E+000                 -1.3723261591508699E+001                  4.4686789364331485E+000                  5.1533759044240375E+000                  1.0293443255525885E+001                  7.4780787092810490E+000                  7.5285098397436938E+000                  2.4671805575342809E+001                  3.4997329785403019E+002                  5.1944610791646348E+001                 -2.8501978488361019E+000                  4.4736308174018902E+000                 -1.3723261591508699E+001 
                                    1088                  2.3574699693955077E+004                  1.0000094321457216E+000                 -2.7592979588516863E-005                 -3.0884780643127741E+000                  9.9999999327945288E-001                  9.9999997052578837E-001                  4.4736408277416473E+000                 -1.3723679813202011E+001                  4.4690672779246441E+000                  5.1547740840457266E+000                  1.0290841067028255E+001                  7.4780787086716245E+000                  7.5285098385613205E+000                  2.4671805573684416E+001                  3.4997329791229890E+002                  5.1944610817398853E+001                 -2.8516213317524914E+000                  4.4736408072053493E+000                 -1.3723679813202011E+001 
                                    1089                  2.3574700518324902E+004                  1.0000094105382054E+000                 -2.6210949877121767E-005                 -3.0838779131741818E+000                  9.9999999344490986E-001                  9.9999997039632549E-001                  4.4736703982829287E+000                 -1.3724037071811484E+001                  4.4690300213973320E+000                  5.1550625081334207E+000                  1.0290245590589210E+001                  7.4780787080787610E+000                  7.5285098374111445E+000                  2.4671805572071172E+001                  3.4997329796901198E+002                  5.1944610842454424E+001                 -2.8530489664845349E+000                  4.4736703778154210E+000                 -1.3724037071811484E+001 
                                    1090                  2.3574701344649791E+004                  1.0000093907518612E+000                 -2.3944993329638453E-005                 -3.0828491662714446E+000                  9.9999999343987966E-001                  9.9999997044901601E-001                  4.4737398495254075E+000                 -1.3724270444629099E+001                  4.4690027553587655E+000                  5.1543295021275375E+000                  1.0291697969581694E+001                  7.4780787075277875E+000                  7.5285098363423817E+000                  2.4671805570572133E+001                  3.4997329802176910E+002                  5.1944610865745702E+001                 -2.8544625695968109E+000                  4.4737398291276751E+000                 -1.3724270444629099E+001 
                                    1091                  2.3574702166538667E+004                  1.0000093702418031E+000                 -2.4954782644920021E-005                 -3.0851868955258372E+000                  9.9999999330294265E-001                  9.9999997048899458E-001                  4.4737933447711669E+000                 -1.3724541331914372E+001                  4.4693171612425440E+000                  5.1545893019468458E+000                  1.0291335572884966E+001                  7.4780787069625401E+000                  7.5285098352458668E+000                  2.4671805569034159E+001                  3.4997329807587096E+002                  5.1944610889637651E+001                 -2.8558699816347604E+000                  4.4737933244419343E+000                 -1.3724541331914372E+001 
                                    1092                  2.3574703000506903E+004                  1.0000093494427962E+000                 -2.4939807508288707E-005                 -3.0788504910482679E+000                  9.9999999339978862E-001                  9.9999997148456765E-001                  4.4738483950122978E+000                 -1.3724805531016671E+001                  4.4696092628373316E+000                  5.1546535046866540E+000                  1.0291353218202744E+001                  7.4780787063910932E+000                  7.5285098341373367E+000                  2.4671805567479328E+001                  3.4997329813056859E+002                  5.1944610913792062E+001                 -2.8572935748883967E+000                  4.4738483747521620E+000                 -1.3724805531016671E+001 
                                    1093                  2.3574703845438304E+004                  1.0000093282311961E+000                 -2.5104523289160002E-005                 -3.0731785498700637E+000                  9.9999999349769542E-001                  9.9999997076638325E-001                  4.4739004506173226E+000                 -1.3725075856099258E+001                  4.4696658251563850E+000                  5.1551025543158975E+000                  1.0290483400103783E+001                  7.4780787058087110E+000                  7.5285098330075844E+000                  2.4671805565894733E+001                  3.4997329818630817E+002                  5.1944610938408083E+001                 -2.8587327721467886E+000                  4.4739004304266352E+000                 -1.3725075856099258E+001 
                                    1094                  2.3574704689637529E+004                  1.0000093049014942E+000                 -2.7635303475548506E-005                 -3.0735550503453162E+000                  9.9999999323375544E-001                  9.9999997067562540E-001                  4.4739040626144178E+000                 -1.3725481318411285E+001                  4.4701443296146977E+000                  5.1564787499395743E+000                  1.0287970261085587E+001                  7.4780787051738313E+000                  7.5285098317758061E+000                  2.4671805564167041E+001                  3.4997329824700682E+002                  5.1944610965235810E+001                 -2.8601823635177062E+000                  4.4739040424911787E+000                 -1.3725481318411285E+001 
                                    1095                  2.3574705535265883E+004                  1.0000092818067423E+000                 -2.7310758548564101E-005                 -3.0728204644341846E+000                  9.9999999344129020E-001                  9.9999997103212690E-001                  4.4739028391675930E+000                 -1.3725920134296985E+001                  4.4700239680493539E+000                  5.1574748744489174E+000                  1.0285917831284229E+001                  7.4780787045385990E+000                  7.5285098305433467E+000                  2.4671805562438397E+001                  3.4997329830773947E+002                  5.1944610992078324E+001                 -2.8616285681922098E+000                  4.4739028191111956E+000                 -1.3725920134296985E+001 
                                    1096                  2.3574706388995372E+004                  1.0000092588099176E+000                 -2.6936898860355906E-005                 -3.0686797185840842E+000                  9.9999999344496315E-001                  9.9999997130631413E-001                  4.4739111933939446E+000                 -1.3726317888081301E+001                  4.4701878031342908E+000                  5.1580989519033178E+000                  1.0284751593917896E+001                  7.4780787039052194E+000                  7.5285098293145092E+000                  2.4671805560714827E+001                  3.4997329836830374E+002                  5.1944611018843901E+001                 -2.8630838417629141E+000                  4.4739111734050265E+000                 -1.3726317888081301E+001 
                                    1097                  2.3574707249068819E+004                  1.0000092375735279E+000                 -2.4691367404837424E-005                 -3.0654644581475701E+000                  9.9999999364197611E-001                  9.9999997172642319E-001                  4.4739623572007199E+000                 -1.3726579368930526E+001                  4.4701547043963918E+000                  5.1576833211969149E+000                  1.0285566305961751E+001                  7.4780787033139999E+000                  7.5285098281676124E+000                  2.4671805559106186E+001                  3.4997329842489148E+002                  5.1944611043833596E+001                 -2.8645310790484486E+000                  4.4739623372806481E+000                 -1.3726579368930526E+001 
                                    1098                  2.3574708100713044E+004                  1.0000092187806882E+000                 -2.2066538186478630E-005                 -3.0697417942195115E+000                  9.9999999361499536E-001                  9.9999997192770596E-001                  4.4740638103055783E+000                 -1.3726677001451996E+001                  4.4701534538467342E+000                  5.1563251570893653E+000                  1.0288282008902023E+001                  7.4780787027834394E+000                  7.5285098271385742E+000                  2.4671805557662861E+001                  3.4997329847574190E+002                  5.1944611066267179E+001                 -2.8659431775038167E+000                  4.4740637904548093E+000                 -1.3726677001451996E+001 
                                    1099                  2.3574708942016328E+004                  1.0000091965431719E+000                 -2.6432223448996418E-005                 -3.0750474163512025E+000                  9.9999999354628544E-001                  9.9999997118416695E-001                  4.4740894930812836E+000                 -1.3726984443276253E+001                  4.4707936289021273E+000                  5.1579485605813833E+000                  1.0285355289445683E+001                  7.4780787021774948E+000                  7.5285098259630159E+000                  2.4671805556014018E+001                  3.4997329853370411E+002                  5.1944611091875473E+001                 -2.8673592272794690E+000                  4.4740894732963037E+000                 -1.3726984443276253E+001 
                                    1100                  2.3574709789613691E+004                  1.0000091753190075E+000                 -2.5040384751846744E-005                 -3.0718104027033348E+000                  9.9999999351510860E-001                  9.9999997166711641E-001                  4.4741361176452212E+000                 -1.3727222893230833E+001                  4.4707322199168047E+000                  5.1581668378402474E+000                  1.0284888030435292E+001                  7.4780787015911816E+000                  7.5285098248256315E+000                  2.4671805554418722E+001                  3.4997329858981720E+002                  5.1944611116657413E+001                 -2.8687741335285750E+000                  4.4741360979267117E+000                 -1.3727222893230833E+001 
                                    1101                  2.3574710644493916E+004                  1.0000091554839445E+000                 -2.3202154240681729E-005                 -3.0680947281630444E+000                  9.9999999374266013E-001                  9.9999997161224852E-001                  4.4742176734391341E+000                 -1.3727353065914984E+001                  4.4708654292725800E+000                  5.1573994897091424E+000                  1.0286489331375392E+001                  7.4780787010371643E+000                  7.5285098237510191E+000                  2.4671805552911465E+001                  3.4997329864288599E+002                  5.1944611140079523E+001                 -2.8701852002876160E+000                  4.4742176537882798E+000                 -1.3727353065914984E+001 
                                    1102                  2.3574711493741706E+004                  1.0000091353607641E+000                 -2.3695299568210762E-005                 -3.0709655750881817E+000                  9.9999999373694737E-001                  9.9999997189001832E-001                  4.4742933466981194E+000                 -1.3727490031176465E+001                  4.4711330025515625E+000                  5.1576123400156346E+000                  1.0286197417401899E+001                  7.4780787004806566E+000                  7.5285098226715537E+000                  2.4671805551397412E+001                  3.4997329869618557E+002                  5.1944611163605792E+001                 -2.8715846788643957E+000                  4.4742933271138989E+000                 -1.3727490031176465E+001 
                                    1103                  2.3574712335793240E+004                  1.0000091140882967E+000                 -2.5262666761036181E-005                 -3.0746613281796731E+000                  9.9999999372262660E-001                  9.9999997164884791E-001                  4.4743394716134235E+000                 -1.3727704353692362E+001                  4.4714435499012266E+000                  5.1585951617230084E+000                  1.0284387047661982E+001                  7.4780786998971891E+000                  7.5285098215396813E+000                  2.4671805549809836E+001                  3.4997329875202570E+002                  5.1944611188267160E+001                 -2.8729774759409032E+000                  4.4743394520939823E+000                 -1.3727704353692362E+001 
                                    1104                  2.3574713176107685E+004                  1.0000090921878941E+000                 -2.6062151679933603E-005                 -3.0755581704820512E+000                  9.9999999364727632E-001                  9.9999997214046699E-001                  4.4743669579915872E+000                 -1.3727964008388007E+001                  4.4714610692022694E+000                  5.1598765674966494E+000                  1.0281832995765221E+001                  7.4780786992960318E+000                  7.5285098203734302E+000                  2.4671805548174046E+001                  3.4997329880953544E+002                  5.1944611213673888E+001                 -2.8743692587684562E+000                  4.4743669385358311E+000                 -1.3727964008388007E+001 
                                    1105                  2.3574714024981280E+004                  1.0000090731645563E+000                 -2.2410094933819266E-005                 -3.0711569748583800E+000                  9.9999999382538052E-001                  9.9999997216108283E-001                  4.4744580029053793E+000                 -1.3728031444802394E+001                  4.4711633751583255E+000                  5.1588077580340812E+000                  1.0283821767668385E+001                  7.4780786987586563E+000                  7.5285098193311466E+000                  2.4671805546712140E+001                  3.4997329886102801E+002                  5.1944611236394479E+001                 -2.8757492382872116E+000                  4.4744579835154124E+000                 -1.3728031444802394E+001 
                                    1106                  2.3574714888258408E+004                  1.0000090539339141E+000                 -2.2276325276101496E-005                 -3.0638497659914190E+000                  9.9999999348345225E-001                  9.9999997317298728E-001                  4.4745578890438731E+000                 -1.3728070784568231E+001                  4.4715739042193325E+000                  5.1581532777081964E+000                  1.0285335992850660E+001                  7.4780786982203935E+000                  7.5285098182871675E+000                  2.4671805545247853E+001                  3.4997329891261626E+002                  5.1944611259153618E+001                 -2.8771460107564852E+000                  4.4745578697206119E+000                 -1.3728070784568231E+001 
                                    1107                  2.3574715758000337E+004                  1.0000090330204003E+000                 -2.4045654363735301E-005                 -3.0606095924257635E+000                  9.9999999381036542E-001                  9.9999997197560853E-001                  4.4746274429674058E+000                 -1.3728193571764933E+001                  4.4720800716311642E+000                  5.1586409466660568E+000                  1.0284613738640855E+001                  7.4780786976444551E+000                  7.5285098171699927E+000                  2.4671805543680900E+001                  3.4997329896776910E+002                  5.1944611283500564E+001                 -2.8785592543003249E+000                  4.4746274237100065E+000                 -1.3728193571764933E+001 
                                    1108                  2.3574716629204559E+004                  1.0000090101805228E+000                 -2.6216444872449210E-005                 -3.0598800287546601E+000                  9.9999999375147386E-001                  9.9999997256041318E-001                  4.4746511730505460E+000                 -1.3728443896787777E+001                  4.4722774424283154E+000                  5.1603438871787723E+000                  1.0281306543014001E+001                  7.4780786970175974E+000                  7.5285098159538713E+000                  2.4671805541975171E+001                  3.4997329902773248E+002                  5.1944611309992865E+001                 -2.8799853906580393E+000                  4.4746511538573301E+000                 -1.3728443896787777E+001 
                                    1109                  2.3574717508442482E+004                  1.0000089873325322E+000                 -2.5986129422096339E-005                 -3.0558935893167769E+000                  9.9999999397462946E-001                  9.9999997305497035E-001                  4.4746720240067708E+000                 -1.3728698125807195E+001                  4.4723935376099044E+000                  5.1611209591768024E+000                  1.0279810446608733E+001                  7.4780786963823553E+000                  7.5285098147214748E+000                  2.4671805540246599E+001                  3.4997329908849548E+002                  5.1944611336839095E+001                 -2.8814234961497793E+000                  4.4746720048779238E+000                 -1.3728698125807195E+001 
                                    1110                  2.3574718385844386E+004                  1.0000089662953395E+000                 -2.3976688966051909E-005                 -3.0568014266794599E+000                  9.9999999375775506E-001                  9.9999997325008727E-001                  4.4747321942533071E+000                 -1.3728828766197504E+001                  4.4722696230502432E+000                  5.1610445036291770E+000                  1.0279901400424153E+001                  7.4780786957930605E+000                  7.5285098135783590E+000                  2.4671805538643284E+001                  3.4997329914491661E+002                  5.1944611361749509E+001                 -2.8828476434711359E+000                  4.4747321751897262E+000                 -1.3728828766197504E+001 
                                    1111                  2.3574719254470452E+004                  1.0000089439295865E+000                 -2.5748424915443964E-005                 -3.0611671414777311E+000                  9.9999999399111472E-001                  9.9999997319579337E-001                  4.4747568701662237E+000                 -1.3729055421063578E+001                  4.4727866816959043E+000                  5.1619615959613299E+000                  1.0278325745082681E+001                  7.4780786951714289E+000                  7.5285098123723850E+000                  2.4671805536951776E+001                  3.4997329920438460E+002                  5.1944611388021457E+001                 -2.8842686380215774E+000                  4.4747568511659956E+000                 -1.3729055421063578E+001 
                                    1112                  2.3574720115621803E+004                  1.0000089215497265E+000                 -2.5988300294780994E-005                 -3.0649205116205547E+000                  9.9999999386593907E-001                  9.9999997354214731E-001                  4.4747747616188231E+000                 -1.3729293154413002E+001                  4.4728858978492285E+000                  5.1630227750340785E+000                  1.0276252995013843E+001                  7.4780786945489712E+000                  7.5285098111647892E+000                  2.4671805535257995E+001                  3.4997329926392359E+002                  5.1944611414327333E+001                 -2.8856760836543565E+000                  4.4747747426808511E+000                 -1.3729293154413002E+001 
                                    1113                  2.3574720967024256E+004                  1.0000089024504639E+000                 -2.2432708118001998E-005                 -3.0698651038645872E+000                  9.9999999400321882E-001                  9.9999997377405747E-001                  4.4748595269128852E+000                 -1.3729323474984239E+001                  4.4724421279179092E+000                  5.1624221119907867E+000                  1.0277232436134767E+001                  7.4780786940080475E+000                  7.5285098101156134E+000                  2.4671805533786419E+001                  3.4997329931575291E+002                  5.1944611437197558E+001                 -2.8870407247266803E+000                  4.4748595080380111E+000                 -1.3729323474984239E+001 
                                    1114                  2.3574721808555529E+004                  1.0000088826348710E+000                 -2.3547066632378424E-005                 -3.0749297389073211E+000                  9.9999999398339423E-001                  9.9999997385515371E-001                  4.4749262235561273E+000                 -1.3729398125994113E+001                  4.4728249984979698E+000                  5.1626929876146086E+000                  1.0276882120177154E+001                  7.4780786934534182E+000                  7.5285098090397824E+000                  2.4671805532277457E+001                  3.4997329936886882E+002                  5.1944611460644062E+001                 -2.8883917229142009E+000                  4.4749262047427676E+000                 -1.3729398125994113E+001 
                                    1115                  2.3574722645188016E+004                  1.0000088608692468E+000                 -2.6015753005497709E-005                 -3.0774652754787013E+000                  9.9999999408235352E-001                  9.9999997349241732E-001                  4.4749441981892879E+000                 -1.3729608676037264E+001                  4.4732757524604478E+000                  5.1641587950525976E+000                  1.0274175882282416E+001                  7.4780786928493237E+000                  7.5285098078678168E+000                  2.4671805530633662E+001                  3.4997329942665277E+002                  5.1944611486173876E+001                 -2.8897470191512484E+000                  4.4749441794353224E+000                 -1.3729608676037264E+001 
                                    1116                  2.3574723489035998E+004                  1.0000088393448388E+000                 -2.5507447560483329E-005                 -3.0737357850668667E+000                  9.9999999429845865E-001                  9.9999997417549324E-001                  4.4749651839377727E+000                 -1.3729806017472365E+001                  4.4732531241836275E+000                  5.1649992675795824E+000                  1.0272483623090036E+001                  7.4780786922449156E+000                  7.5285098066952516E+000                  2.4671805528989019E+001                  3.4997329948447231E+002                  5.1944611511717952E+001                 -2.8911080361913712E+000                  4.4749651652433906E+000                 -1.3729806017472365E+001 
                                    1117                  2.3574724338514632E+004                  1.0000088187202583E+000                 -2.4279104700388048E-005                 -3.0708475410673932E+000                  9.9999999410864882E-001                  9.9999997439487065E-001                  4.4750084689065828E+000                 -1.3729933530253646E+001                  4.4732420360795357E+000                  5.1652540769690427E+000                  1.0271968460259069E+001                  7.4780786916606381E+000                  7.5285098055618231E+000                  2.4671805527399275E+001                  3.4997329954039520E+002                  5.1944611536414385E+001                 -2.8924660224268446E+000                  4.4750084502724219E+000                 -1.3729933530253646E+001 
                                    1118                  2.3574725183473634E+004                  1.0000087984978050E+000                 -2.3933058495268429E-005                 -3.0731643603554275E+000                  9.9999999431680775E-001                  9.9999997507577576E-001                  4.4750590489944448E+000                 -1.3730032544784677E+001                  4.4733048454835220E+000                  5.1655362102047242E+000                  1.0271435598489699E+001                  7.4780786910885499E+000                  7.5285098044520691E+000                  2.4671805525842732E+001                  3.4997329959516219E+002                  5.1944611560596734E+001                 -2.8938100479089313E+000                  4.4750590304200264E+000                 -1.3730032544784677E+001 
                                    1119                  2.3574726023314892E+004                  1.0000087782470621E+000                 -2.4112583826899398E-005                 -3.0758027960850418E+000                  9.9999999434298670E-001                  9.9999997480979452E-001                  4.4751060299472689E+000                 -1.3730134825022654E+001                  4.4734739946368736E+000                  5.1659560701554792E+000                  1.0270680453164864E+001                  7.4780786905170862E+000                  7.5285098033435185E+000                  2.4671805524287873E+001                  3.4997329964986625E+002                  5.1944611584752479E+001                 -2.8951429533958177E+000                  4.4751060114317731E+000                 -1.3730134825022654E+001 
